📺央视频道,#genre#
甘肃卫视,http://114.243.110.0:4000/rtp/239.3.1.49:8188$720x576
甘肃卫视,http://221.222.162.206:8888/udp/239.3.1.49:8188$720x576
广西卫视,http://60.2.190.206:4000/rtp/239.253.92.76:8043$1920x1080
广西卫视,http://115.60.241.249:2000/rtp/225.1.4.31:1060$1920x1080
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111$1920x1080
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111$1280x720
广西卫视,http://221.222.162.206:8888/udp/239.3.1.39:8300$720x576
广西卫视,http://123.113.187.204:8000/udp/239.3.1.39:8300$720x576
广西卫视,http://221.219.79.161:4000/rtp/239.3.1.39:8300$720x576
广西卫视,http://114.252.238.87:8000/udp/239.3.1.39:8300$720x576
广西卫视,http://123.117.174.237:30000/rtp/239.3.1.39:8300$720x576
广西卫视,http://111.196.129.152:20000/udp/239.3.1.39:8300$720x576
贵州卫视,http://60.7.56.33:4000/udp/239.253.92.105:6055$1920x1080
贵州卫视,http://nas.hssvm.com:8888/udp/225.1.2.28:5002$1920x1080
贵州卫视,http://221.219.79.161:4000/udp/239.3.1.149:8076$1920x1080
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$1920x1080
贵州卫视,http://111.196.129.152:20000/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://221.222.162.206:8888/udp/239.3.1.149:8076$1920x1080
贵州卫视,http://221.219.79.161:4000/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://60.2.190.206:4000/udp/239.253.92.105:6055$1920x1080
贵州卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.58:11111$1920x1080
海南卫视,http://123.122.162.7:19999/udp/239.3.1.45:8304$720x576
海南卫视,http://221.222.162.206:8888/udp/239.3.1.45:8304$720x576
海南卫视,http://123.113.187.204:8000/udp/239.3.1.45:8304$720x576
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304$720x576
海南卫视,http://111.196.135.75:8686/udp/239.3.1.45:8304$720x576
海南卫视,http://wouu.net:9977/udp/239.93.0.80:5140$720x576
海南卫视,http://123.113.187.204:8000/rtp/239.3.1.45:8304$720x576
海南卫视,http://221.219.79.161:4000/rtp/239.3.1.45:8304$720x576
海南卫视,https://stream1.freetv.fun/0db3bcb05f954e0949aaaf8924a3a47d7af53d61294bdff1a208aa042cff2a46.ctv$720x576
海南卫视,https://stream1.freetv.fun/7127df4bf112629de8dd6cbd97f4928bfa1782e0e0ff97b88372a5eb25e6a1c0.m3u8
河北卫视,http://125.89.163.44:8888/udp/239.77.1.214:5146$1920x1080
河北卫视,http://wouu.net:9977/udp/239.93.0.132:5140$1920x1080
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://123.122.162.7:19999/udp/239.3.1.148:8072$1920x1080
河北卫视,http://221.219.79.161:4000/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://221.222.162.206:8888/udp/239.3.1.148:8072$1920x1080
河北卫视,http://221.219.79.161:4000/udp/239.3.1.148:8072$1920x1080
河北卫视,http://123.113.187.204:8000/udp/239.3.1.148:8072$1920x1080
河北卫视,http://111.196.135.75:8686/udp/239.3.1.148:8072$1920x1080
河北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.19:11111$1920x1080
河南卫视,http://60.7.56.33:4000/rtp/239.253.92.137:6144$1920x1080
河南卫视,http://wouu.net:9977/udp/239.93.42.45:5140$1920x1080
河南卫视,http://60.2.190.206:4000/udp/239.253.92.137:6144$1920x1080
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.74:11111$1920x1080
河南卫视,http://14.112.86.85:4022/udp/239.77.1.229:5146$1920x1080
河南卫视,http://live.nctv.top/6688/hntv.php?id=hnws$1920x1080
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.73:11111$1280x720
河南卫视,http://114.252.238.87:8000/udp/239.3.1.27:8128$720x576
河南卫视,http://221.222.162.206:8888/udp/239.3.1.27:8128$720x576
河南卫视,http://114.243.110.0:4000/rtp/239.3.1.27:8128$720x576
吉林卫视,http://123.122.163.183:19999/udp/239.3.1.240:8172$1920x1080
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140$1920x1080
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172$1920x1080
吉林卫视,http://221.222.162.206:8888/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://221.219.79.161:4000/udp/239.3.1.240:8172$1920x1080
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.60:11111$1920x1080
吉林卫视,http://115.60.241.249:2000/rtp/225.1.4.174:1309$1920x1080
吉林卫视,http://111.196.135.75:8686/udp/239.3.1.240:8172$1920x1080
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.59:11111$1280x720
江苏卫视,http://123.122.162.7:19999/udp/239.3.1.135:8028$1920x1080
江苏卫视,http://60.2.190.206:4000/udp/239.253.92.88:8018$1920x1080
江苏卫视,http://123.122.163.183:19999/udp/239.3.1.135:8028$1920x1080
江苏卫视,http://114.243.110.0:4000/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://114.252.238.87:8000/udp/239.3.1.135:8028$1920x1080
江苏卫视,http://221.222.162.206:8888/udp/239.3.1.135:8028$1920x1080
江苏卫视,http://60.2.190.206:4000/rtp/239.253.92.88:8018$1920x1080
江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.46:11111$1920x1080
江苏卫视,http://221.219.79.161:4000/udp/239.3.1.135:8028$1920x1080
辽宁卫视,http://114.252.238.87:8000/udp/239.3.1.210:8056$1920x1080
辽宁卫视,http://60.2.190.206:4000/udp/239.253.92.115:6056$1920x1080
辽宁卫视,http://221.222.162.206:8888/udp/239.3.1.210:8056$1920x1080
辽宁卫视,http://123.113.187.204:8000/udp/239.3.1.210:8056$1920x1080
辽宁卫视,http://14.112.86.85:4022/udp/239.77.1.103:5146$1920x1080
辽宁卫视,http://wouu.net:9977/udp/239.93.1.108:5140$1920x1080
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://221.219.79.161:4000/udp/239.3.1.210:8056$1920x1080
辽宁卫视,http://111.196.135.75:8686/udp/239.3.1.210:8056$1920x1080
辽宁卫视,http://111.196.129.152:20000/udp/239.3.1.210:8056$1920x1080
内蒙古卫视,http://123.122.163.183:19999/udp/239.3.1.43:8176$720x576
内蒙古卫视,http://111.196.135.75:8686/udp/239.3.1.43:8176$720x576
内蒙古卫视,http://221.222.162.206:8888/udp/239.3.1.43:8176$720x576
内蒙古卫视,http://221.219.79.161:4000/udp/239.3.1.43:8176$720x576
内蒙古卫视,http://123.113.187.204:8000/udp/239.3.1.43:8176$720x576
内蒙古卫视,http://111.196.129.152:20000/udp/239.3.1.43:8176$720x576
内蒙古卫视,https://stream1.freetv.fun/1e5dc1f802d7775ea9cde7b7b874b914365797c6718c5e95448aa26648e136e6.m3u8
内蒙古卫视,https://stream1.freetv.fun/1a959dda531fbaea13fcaedb57c7f3df2434622aa3b459d95e5b77561fd9847a.m3u8
内蒙古卫视,https://stream1.freetv.fun/51578043dec8507b0980a4b182a4f33cec7ff4c3eab40e87c18a20baadecf223.m3u8
内蒙古卫视,https://stream1.freetv.fun/097bf02898c8a8c3e5b16831978a5b017dd2d6364e3078271d08e4b1a138ae2b.m3u8
宁夏卫视,http://123.122.163.183:19999/udp/239.3.1.46:8124$720x576
宁夏卫视,http://123.113.187.204:8000/udp/239.3.1.46:8124$720x576
宁夏卫视,http://114.252.238.87:8000/udp/239.3.1.46:8124$720x576
宁夏卫视,http://111.196.135.75:8686/udp/239.3.1.46:8124$720x576
宁夏卫视,http://221.222.162.206:8888/udp/239.3.1.46:8124$720x576
宁夏卫视,http://wouu.net:9977/udp/239.93.0.247:5140$720x576
宁夏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.8:11111$720x576
宁夏卫视,http://221.219.79.161:4000/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://221.219.79.161:4000/udp/239.3.1.46:8124$720x576
宁夏卫视,http://111.196.129.152:20000/udp/239.3.1.46:8124$720x576
青海卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.127:11111$1920x1080
